,label,text_,SentimentText,labels
699,OR,I have several of these and love them.  They have a tight seal and hold plenty.,I have several of these and love them.  They have a tight seal and hold plenty.,1
700,OR,"I love this pillow. I can make it as ""plump"" as I please. It's very cuddly too.","I love this pillow. I can make it as ""plump"" as I please. It's very cuddly too.",1
701,OR,Oh sweet joy. This memory foam makes it nearly impossible for me to get out of bed.,Oh sweet joy. This memory foam makes it nearly impossible for me to get out of bed.,1
702,OR,No way you can beat the price of this and it works great once you season it!,No way you can beat the price of this and it works great once you season it!,1
703,OR,What a cute little alarm clock.  Doesn't take up much room and definitely does the job!,What a cute little alarm clock.  Doesn't take up much room and definitely does the job!,1
704,OR,if you like pinot noir this is the best thing to drink it from we love them,if you like pinot noir this is the best thing to drink it from we love them,1
705,OR,This was a Christmas present for my son and his wife.  So far only greaat comments.,This was a Christmas present for my son and his wife.  So far only greaat comments.,1
706,OR,I love these!!! I use them all the time. They are prefect for my needs.,I love these!!! I use them all the time. They are prefect for my needs.,1
707,OR,Broke before I could use it! Leg broke during assembly. Cheap materials not fit for intended use.,Broke before I could use it! Leg broke during assembly. Cheap materials not fit for intended use.,1
708,OR,This cover fit perfectly and is beautiful in my room.  It feels thick and good quality.,This cover fit perfectly and is beautiful in my room.  It feels thick and good quality.,1
709,OR,Some how I changed the filter with this but indication for carbon on machine never go away,Some how I changed the filter with this but indication for carbon on machine never go away,1
710,OR,I purchased new cookware and needed protection; the really work great. Also good for separating glass bowls.,I purchased new cookware and needed protection; the really work great. Also good for separating glass bowls.,1
711,OR,These are quite small. I recommend a ruler to see how small they will be before purchase.,These are quite small. I recommend a ruler to see how small they will be before purchase.,1
712,OR,Another good stand.  I use it with whatever wax pottery vessel I display in the kitchen.,Another good stand.  I use it with whatever wax pottery vessel I display in the kitchen.,1
713,OR,Couldn't be happier. Great quality. Super nice padding. Stays on nice and snug. And it's pretty :),Couldn't be happier. Great quality. Super nice padding. Stays on nice and snug. And it's pretty :),1
714,OR,Works great and my 12 yr old daughter can carry it up the steps not problem; ),Works great and my 12 yr old daughter can carry it up the steps not problem; ),1
715,OR,Just got these today and love them already! Strong and solid with weight and perfect grip! Cheers!!,Just got these today and love them already! Strong and solid with weight and perfect grip! Cheers!!,1
716,OR,"These are great, however 3 of the 13 bags (3 diff sizes) ripped in the first use.","These are great, however 3 of the 13 bags (3 diff sizes) ripped in the first use.",1
717,OR,No more sticky mess on the counter.  Nice spoon rest with rubber feet to prevent scratching.,No more sticky mess on the counter.  Nice spoon rest with rubber feet to prevent scratching.,1
718,OR,"Excellent grinder for me.  I like good coffee, but I am not an expert on coffee.","Excellent grinder for me.  I like good coffee, but I am not an expert on coffee.",1
719,OR,Easy to use. Sweet potatoes are a little difficult but everything else is a breeze with this,Easy to use. Sweet potatoes are a little difficult but everything else is a breeze with this,1
720,OR,"arrived on time, great product, looks nice and clean on the counter and works well, feels sturdy","arrived on time, great product, looks nice and clean on the counter and works well, feels sturdy",1
721,OR,"This stuff just works!  I use it for cleaning my kegs, coffee mugs, thermos, tile, etc.","This stuff just works!  I use it for cleaning my kegs, coffee mugs, thermos, tile, etc.",1
758,OR,"I like using it, light and sturdy, cutting cheese and truffles well, good find adjustments, nice solid metal.","I like using it, light and sturdy, cutting cheese and truffles well, good find adjustments, nice solid metal.",1
759,OR,Awesome wastebasket!!! I would recommend it to anyone! Especially if you have a tight space like the bathroom.,Awesome wastebasket!!! I would recommend it to anyone! Especially if you have a tight space like the bathroom.,1
760,OR,This comforter is really comfortable.. comforter=comfortable. Just as described. It's brand new looking and quality is really fine.,This comforter is really comfortable.. comforter=comfortable. Just as described. It's brand new looking and quality is really fine.,1
761,OR,"OMG this is all I use for butter, cream cheese etc. I never use my butter knifes anymore!","OMG this is all I use for butter, cream cheese etc. I never use my butter knifes anymore!",1
762,OR,"I have two of these, one for the kitchen and one for the dining room.","I have two of these, one for the kitchen and one for the dining room.",1
763,OR,I love that this has less plastic than other foaming dispensers. It works really well and looks nice.,I love that this has less plastic than other foaming dispensers. It works really well and looks nice.,1
764,OR,Colors don't show up as good as the pictures. Some of the them are trying to come off.,Colors don't show up as good as the pictures. Some of the them are trying to come off.,1
765,OR,So much on a  dinner table. we really enjoy this and have ordered several for wedding gifts,So much on a  dinner table. we really enjoy this and have ordered several for wedding gifts,1
766,OR,"Delivery was exactly as expected.  Bowls were in perfect condition, however they were much smaller than expected.","Delivery was exactly as expected.  Bowls were in perfect condition, however they were much smaller than expected.",1
767,OR,"Works great, now am able to measure grams also, makes it easy to use recipes from other Countries.","Works great, now am able to measure grams also, makes it easy to use recipes from other Countries.",1
768,OR,my wife love it.  Too bad you cannot use your own coffee. Their capsules are too expensive.,my wife love it.  Too bad you cannot use your own coffee. Their capsules are too expensive.,1
769,OR,What rod fine. Very flimsy so I have to hold it precariously to even fill it with water,What rod fine. Very flimsy so I have to hold it precariously to even fill it with water,1
770,OR,Seems to be ok on my butcher block .Not sure if it works any better than mineral oil.,Seems to be ok on my butcher block .Not sure if it works any better than mineral oil.,1
771,OR,"It works.  With a name like this, I was surprised to find that it's built in Asia.","It works.  With a name like this, I was surprised to find that it's built in Asia.",1
772,OR,This actually works. Our car was getting a funk and it after one week it is completely gone.,This actually works. Our car was getting a funk and it after one week it is completely gone.,1
773,OR,Not great: the steel is pretty thin. But the design is good and they're OK. Nice glass covers.,Not great: the steel is pretty thin. But the design is good and they're OK. Nice glass covers.,1
774,OR,"The button wells are a bit shallow, but they still came out cute.  I used candy melts.","The button wells are a bit shallow, but they still came out cute.  I used candy melts.",1
